validation_step/gex_MSE,validation_step/adt_MSE,validation_step/gex_pred_likelihood,validation_step/adt_pred_likelihood,validation_step/entropy,validation_step/GMM_likelihood,validation_step/loss,validation_step/linear_loss,validation_step/linear_accuracy,validation_epoch_metrics/avg_adt_mse,validation_epoch_metrics/avg_gex_mse,validation_epoch_metrics/avg_adt_rmse,validation_epoch_metrics/avg_gex_rmse,validation_epoch_metrics/avg_linear_accuracy,epoch,step,training_step/gex_MSE,training_step/adt_MSE,training_step/gex_pred_likelihood,training_step/adt_pred_likelihood,training_step/entropy,training_step/GMM_likelihood,training_step/loss,training_step/linear_loss,training_step/linear_accuracy
0.0723995715379715,0.18502271175384521,0.9552187323570251,1.0117217302322388,-133.89456176757812,-49.435447692871094,28.33118438720703,2.2121317386627197,0.2074781060218811,0.07235709577798843,0.18502669036388397,0.26899275183677673,0.43014729022979736,0.20657114684581757,10,351,,,,,,,,,
,,,,,,,,,,,,,,10,351,0.07239583879709244,0.18558095395565033,0.9552255868911743,1.0120500326156616,-132.28280639648438,-48.453487396240234,27.2443790435791,2.222470283508301,0.21331603825092316
0.0721704438328743,0.18436302244663239,0.9550831317901611,1.0114284753799438,-134.8305206298828,-49.323421478271484,28.21206283569336,2.2129158973693848,0.20645879209041595,0.0721275731921196,0.1844005137681961,0.2685657739639282,0.42941880226135254,0.20540441572666168,11,383,,,,,,,,,
,,,,,,,,,,,,,,11,383,0.07340129464864731,0.18765728175640106,0.9557119607925415,1.0130730867385864,-134.07583618164062,-48.23542785644531,26.97535514831543,2.2278125286102295,0.20310738682746887
0.07203355431556702,0.1897408366203308,0.9550145864486694,1.014099359512329,-133.90248107910156,-49.214752197265625,28.08685874938965,2.2145934104919434,0.21187971532344818,0.07199133932590485,0.18977907299995422,0.268312007188797,0.43563640117645264,0.21132053434848785,12,415,,,,,,,,,
,,,,,,,,,,,,,,12,415,0.0727943703532219,0.1894197016954422,0.955390989780426,1.0139505863189697,-134.10150146484375,-48.01871109008789,26.746002197265625,2.22910475730896,0.21141639351844788
0.07256920635700226,0.18569792807102203,0.9552887082099915,1.0120432376861572,-132.6940155029297,-49.08196258544922,27.994155883789062,2.210383176803589,0.20224250853061676,0.07253161072731018,0.1857113391160965,0.2693169414997101,0.4309423863887787,0.20140303671360016,13,447,,,,,,,,,
,,,,,,,,,,,,,,13,447,0.07225543260574341,0.1868666559457779,0.9551184773445129,1.0126266479492188,-133.41639709472656,-47.85883712768555,26.64803123474121,2.2227742671966553,0.20801866054534912
0.07133498042821884,0.18334104120731354,0.9546686410903931,1.010846734046936,-132.269287109375,-49.05521774291992,27.96607780456543,2.2103922367095947,0.20460547506809235,0.07129651308059692,0.18337512016296387,0.2670140564441681,0.42822322249412537,0.20362885296344757,14,479,,,,,,,,,
,,,,,,,,,,,,,,14,479,0.07256557792425156,0.18505989015102386,0.9552772045135498,1.011681079864502,-132.5391082763672,-47.696834564208984,26.403167724609375,2.2309372425079346,0.20803409814834595
0.07219792157411575,0.18605823814868927,0.9551084637641907,1.012370228767395,-130.6074981689453,-48.993438720703125,27.91844367980957,2.208900213241577,0.21628133952617645,0.07215552031993866,0.18609718978405,0.26861780881881714,0.43138983845710754,0.21553751826286316,15,511,,,,,,,,,
,,,,,,,,,,,,,,15,511,0.07156331092119217,0.18259306252002716,0.954781711101532,1.0105535984039307,-131.1470184326172,-47.530521392822266,26.31437873840332,2.222972869873047,0.2080032080411911
0.07279310375452042,0.18720366060733795,0.9554062485694885,1.0129002332687378,-130.004638671875,-48.93831253051758,27.858034133911133,2.2094051837921143,0.21804197132587433,0.07275460660457611,0.18723954260349274,0.2697306275367737,0.4327118396759033,0.21733839809894562,16,543,,,,,,,,,
,,,,,,,,,,,,,,16,543,0.07268793135881424,0.1848798394203186,0.9553372263908386,1.0117604732513428,-130.37351989746094,-47.3824462890625,26.189453125,2.2206594944000244,0.21430446207523346
0.07208364456892014,0.18551276624202728,0.9550346732139587,1.0120569467544556,-126.98373413085938,-48.84004211425781,27.822959899902344,2.202728748321533,0.22003428637981415,0.0720476508140564,0.18551857769489288,0.2684169411659241,0.43071869015693665,0.21909502148628235,17,575,,,,,,,,,
,,,,,,,,,,,,,,17,575,0.07271081954240799,0.18505226075649261,0.9553492665290833,1.0118318796157837,-128.63302612304688,-47.27399826049805,26.08449935913086,2.2201390266418457,0.21646666526794434
0.07186625152826309,0.18770499527454376,0.9548949599266052,1.0130454301834106,-124.71891021728516,-48.80583572387695,27.740644454956055,2.20735239982605,0.2169763296842575,0.07183060050010681,0.18771828711032867,0.26801231503486633,0.43326467275619507,0.21616533398628235,18,607,,,,,,,,,
,,,,,,,,,,,,,,18,607,0.07221193611621857,0.18591435253620148,0.9550861716270447,1.0121949911117554,-125.47117614746094,-47.14877700805664,25.976163864135742,2.218139886856079,0.21629677712917328
0.07127883285284042,0.17808033525943756,0.9546358585357666,1.0082619190216064,-125.69488525390625,-48.728790283203125,27.738752365112305,2.199707508087158,0.22091460227966309,0.0712398886680603,0.17806366086006165,0.26690801978111267,0.42197591066360474,0.2202806919813156,19,639,,,,,,,,,
,,,,,,,,,,,,,,19,639,0.07151510566473007,0.18055462837219238,0.9547383785247803,1.0095137357711792,-124.92633819580078,-47.03684997558594,25.876781463623047,2.2166945934295654,0.21831996738910675
0.07227626442909241,0.18430763483047485,0.9551206827163696,1.0114450454711914,-126.05015563964844,-48.72199249267578,27.704761505126953,2.202626943588257,0.21748597919940948,0.07223726809024811,0.18425968289375305,0.26876991987228394,0.42925480008125305,0.21669162809848785,20,671,,,,,,,,,
,,,,,,,,,,,,,,20,671,0.07187521457672119,0.17986460030078888,0.9549186825752258,1.009179949760437,-125.94607543945312,-46.92939758300781,25.810815811157227,2.2126402854919434,0.21757864952087402
0.07183478772640228,0.1842859983444214,0.9549026489257812,1.0113226175308228,-124.55567932128906,-48.726295471191406,27.728492736816406,2.20051908493042,0.21938562393188477,0.07179585844278336,0.18427476286888123,0.2679474949836731,0.4292723536491394,0.21854962408542633,21,703,,,,,,,,,
,,,,,,,,,,,,,,21,703,0.07189719378948212,0.18222711980342865,0.9549283385276794,1.0103061199188232,-125.26520538330078,-46.86931228637695,25.7302188873291,2.2146756649017334,0.22063660621643066
0.07293379306793213,0.1861923635005951,0.9554533958435059,1.0122493505477905,-123.36788177490234,-48.661766052246094,27.638093948364258,2.2030539512634277,0.2185516357421875,0.07289738953113556,0.18624770641326904,0.26999515295028687,0.43156424164772034,0.21782667934894562,22,735,,,,,,,,,
,,,,,,,,,,,,,,22,735,0.07204388827085495,0.18291379511356354,0.9550033211708069,1.0106946229934692,-123.50802612304688,-46.78902816772461,25.672880172729492,2.2122251987457275,0.2168990969657898
0.07216663658618927,0.1811065822839737,0.9550603628158569,1.0097676515579224,-122.3804931640625,-48.664527893066406,27.704296112060547,2.196481704711914,0.21864430606365204,0.07212996482849121,0.1811426877975464,0.268570214509964,0.4256086051464081,0.21787743270397186,23,767,,,,,,,,,
,,,,,,,,,,,,,,23,767,0.07181484252214432,0.17849506437778473,0.9548880457878113,1.0084831714630127,-122.82545471191406,-46.72809600830078,25.61314582824707,2.211933135986328,0.21787209808826447
0.07172841578722,0.18529446423053741,0.9548240303993225,1.011980414390564,-121.025146484375,-48.637638092041016,27.607772827148438,2.2033982276916504,0.21975629031658173,0.07168354094028473,0.18530204892158508,0.26773783564567566,0.43046724796295166,0.2189427763223648,24,799,,,,,,,,,
,,,,,,,,,,,,,,24,799,0.0719199925661087,0.17610037326812744,0.9549240469932556,1.0073256492614746,-121.66234588623047,-46.680084228515625,25.564292907714844,2.21185040473938,0.21686820685863495
