validation_step/gex_MSE,validation_step/adt_MSE,validation_step/gex_pred_likelihood,validation_step/adt_pred_likelihood,validation_step/entropy,validation_step/GMM_likelihood,validation_step/loss,validation_step/linear_loss,validation_step/linear_accuracy,validation_epoch_metrics/avg_adt_mse,validation_epoch_metrics/avg_gex_mse,validation_epoch_metrics/avg_adt_rmse,validation_epoch_metrics/avg_gex_rmse,validation_epoch_metrics/avg_linear_accuracy,epoch,step,training_step/gex_MSE,training_step/adt_MSE,training_step/gex_pred_likelihood,training_step/adt_pred_likelihood,training_step/entropy,training_step/GMM_likelihood,training_step/loss,training_step/linear_loss,training_step/linear_accuracy
0.07131248712539673,0.18098357319831848,0.9558665752410889,1.0146986246109009,-7.172124862670898,-56.0887336730957,61.81613540649414,0.4835452735424042,0.8548394441604614,0.07127779722213745,0.18096718192100525,0.26697900891304016,0.42540237307548523,0.8557184934616089,7,255,,,,,,,,,
,,,,,,,,,,,,,,7,255,0.0758306011557579,0.20768454670906067,0.9577844142913818,1.0259459018707275,-50.481422424316406,-59.0649299621582,75.5079574584961,1.5501829385757446,0.6661570072174072
0.06742975860834122,0.14603030681610107,0.9527682662010193,0.9924410581588745,-70.3382568359375,-52.761207580566406,56.52045440673828,0.2815512418746948,0.9206783175468445,0.06739482283592224,0.14600324630737305,0.25960513949394226,0.38210371136665344,0.9207730889320374,8,287,,,,,,,,,
,,,,,,,,,,,,,,8,287,0.06880246102809906,0.1563796103000641,0.9537276029586792,0.9985947012901306,-41.07373046875,-53.79254913330078,57.13835906982422,0.24281521141529083,0.9414045214653015
0.06693259626626968,0.1409868448972702,0.952479898929596,0.9897646307945251,-96.01008605957031,-51.92345428466797,55.35111999511719,0.24595853686332703,0.9335588216781616,0.06689784675836563,0.14095358550548553,0.2586461901664734,0.37543785572052,0.9338358640670776,9,319,,,,,,,,,
,,,,,,,,,,,,,,9,319,0.06722311675548553,0.14202573895454407,0.9526430368423462,0.9903290867805481,-84.08783721923828,-52.04242706298828,54.42839431762695,0.14294862747192383,0.9762312769889832
0.06667639315128326,0.13792720437049866,0.9523441195487976,0.9881747364997864,-106.68074035644531,-51.434478759765625,54.717769622802734,0.23053179681301117,0.9366630911827087,0.06664279103279114,0.13789349794387817,0.25815266370773315,0.3713401257991791,0.9369239807128906,10,351,,,,,,,,,
,,,,,,,,,,,,,,10,351,0.06687133014202118,0.1381935477256775,0.9524438977241516,0.9883219599723816,-101.76808166503906,-51.40037536621094,53.45026397705078,0.10767130553722382,0.9862700700759888
0.06648346036672592,0.13537664711475372,0.9522415399551392,0.9868502616882324,-112.17333984375,-51.041160583496094,54.196388244628906,0.21724063158035278,0.9388407468795776,0.0664503201842308,0.13533833622932434,0.257779598236084,0.3678835928440094,0.939314603805542,11,383,,,,,,,,,
,,,,,,,,,,,,,,11,383,0.06665155291557312,0.13525404036045074,0.9523288607597351,0.9868060350418091,-109.31913757324219,-50.934112548828125,52.7592887878418,0.084517702460289,0.9919844269752502
